"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,1.17147069655791,0.961,0.596,0,"0","SPINT2"
0,2.22392332477781,0.518,0.154,0,"0","NQO2"
0,1.27423392438149,0.898,0.534,0,"0","DDX21"
0,2.61137127903386,0.49,0.126,0,"0","PLPP2"
0,1.28886055167598,0.826,0.462,0,"0","NOP58"
0,1.00025506881995,0.842,0.48,0,"0","RRBP1"
0,2.59341144954815,0.492,0.13,0,"0","ITM2A"
0,1.39218144738844,0.703,0.341,0,"0","COX17"
0,1.2137153627714,0.829,0.467,0,"0","NDUFAB1"
0,1.13087942633092,0.825,0.463,0,"0","BAX"
0,2.43049957438815,0.477,0.116,0,"0","VWDE"
0,1.21772778540948,0.802,0.442,0,"0","NDUFS6"
0,1.19743456653206,0.939,0.579,0,"0","SNRPE"
0,1.20724018782202,0.861,0.501,0,"0","SELENOH"
0,1.87404356376463,0.59,0.23,0,"0","UNG"
0,1.1645872292123,0.907,0.547,0,"0","EIF5A"
0,1.50035464351304,0.696,0.336,0,"0","MRPL57"
0,1.34020821476818,0.923,0.564,0,"0","ATP5MF"
0,1.35085913841987,0.738,0.379,0,"0","MYSM1"
0,1.2755328415393,0.874,0.515,0,"0","MLEC"
0,2.14458402747184,0.537,0.179,0,"0","TSTD1"
0,2.12134303519122,0.541,0.183,0,"0","ITGA6"
0,1.80544913800038,0.56,0.202,0,"0","BUB1B"
0,2.24072193852647,0.533,0.175,0,"0","TPST2"
0,2.2460330980065,0.532,0.174,0,"0","CHEK2"
0,1.92843008683556,0.568,0.21,0,"0","HMMR"
0,1.82461135496929,0.521,0.163,0,"0","HIST1H1D"
0,1.059965622027,0.947,0.589,0,"0","TUBA1C"
0,1.48723044088636,0.663,0.306,0,"0","MAD2L1"
0,1.41973862840715,0.68,0.323,0,"0","GGCT"
0,1.45136181380647,0.741,0.384,0,"0","KRTCAP2"
0,1.22420124899016,0.813,0.456,0,"0","RSL1D1"
0,1.40764190761557,0.651,0.295,0,"0","TCF7L1"
0,1.09835103504143,0.841,0.485,0,"0","ALYREF"
0,1.64402654418151,0.603,0.249,0,"0","ARL2"
0,1.23443091872031,0.818,0.464,0,"0","SNRPC"
0,1.21837648465636,0.94,0.587,0,"0","SLC25A5"
0,1.51349294433744,0.967,0.615,0,"0","NASP"
0,1.91748095282942,0.558,0.207,0,"0","RPL39L"
0,2.25474456889081,0.528,0.177,0,"0","AGTRAP"
0,2.20442613464123,0.524,0.173,0,"0","ZNF90"
0,1.33644730158299,0.957,0.606,0,"0","RANBP1"
0,1.04965800276784,0.803,0.453,0,"0","LSM5"
0,1.2564964683237,0.787,0.437,0,"0","PSMB6"
0,1.16456263873242,0.88,0.53,0,"0","PARK7"
0,1.17964876512536,0.86,0.51,0,"0","PARP1"
0,1.17635561426851,0.855,0.505,0,"0","PA2G4"
0,1.08753218891129,0.842,0.492,0,"0","UQCR10"
0,1.32150780041974,0.785,0.436,0,"0","PRDX4"
